RegionName,ParkName,ParkType,Year,TRV
Pacific West  Region,Death Valley NP,National Park,1994,971487
Pacific West  Region,Death Valley NP,National Park,1995,1109421
Pacific West  Region,Death Valley NP,National Park,1996,1189215
Pacific West  Region,Death Valley NP,National Park,1997,1188212
Pacific West  Region,Death Valley NP,National Park,1998,1177746
Pacific West  Region,Death Valley NP,National Park,1999,1227583
Pacific West  Region,Death Valley NP,National Park,2000,1179094
Pacific West  Region,Death Valley NP,National Park,2001,1014636
Pacific West  Region,Death Valley NP,National Park,2002,897596
Pacific West  Region,Death Valley NP,National Park,2003,890375
Pacific West  Region,Death Valley NP,National Park,2004,764820
Pacific West  Region,Death Valley NP,National Park,2005,800113
Pacific West  Region,Death Valley NP,National Park,2006,744440
Pacific West  Region,Death Valley NP,National Park,2007,704122
Pacific West  Region,Death Valley NP,National Park,2008,871938
Pacific West  Region,Death Valley NP,National Park,2009,828574
Pacific West  Region,Death Valley NP,National Park,2010,984775
Pacific West  Region,Death Valley NP,National Park,2011,946867
Pacific West  Region,Death Valley NP,National Park,2012,984568
Pacific West  Region,Death Valley NP,National Park,2013,951972
Pacific West  Region,Death Valley NP,National Park,2014,1101312
Pacific West  Region,Death Valley NP,National Park,2015,1154843
Pacific West  Region,Death Valley NP,National Park,2016,1296283
Pacific West  Region,Death Valley NP,National Park,2017,1294827
Pacific West  Region,Death Valley NP,National Park,2018,1678660
Pacific West  Region,Death Valley NP,National Park,2019,1740945
Pacific West  Region,Death Valley NP,National Park,2020,820023
Pacific West  Region,Great Basin NP,National Park,1904,
Pacific West  Region,Great Basin NP,National Park,1905,
Pacific West  Region,Great Basin NP,National Park,1906,
Pacific West  Region,Great Basin NP,National Park,1907,
Pacific West  Region,Great Basin NP,National Park,1908,
Pacific West  Region,Great Basin NP,National Park,1909,
Pacific West  Region,Great Basin NP,National Park,1910,
Pacific West  Region,Great Basin NP,National Park,1911,
Pacific West  Region,Great Basin NP,National Park,1912,
Pacific West  Region,Great Basin NP,National Park,1913,
Pacific West  Region,Great Basin NP,National Park,1914,
Pacific West  Region,Great Basin NP,National Park,1915,
Pacific West  Region,Great Basin NP,National Park,1916,
Pacific West  Region,Great Basin NP,National Park,1917,
Pacific West  Region,Great Basin NP,National Park,1918,
Pacific West  Region,Great Basin NP,National Park,1919,
Pacific West  Region,Great Basin NP,National Park,1920,
Pacific West  Region,Great Basin NP,National Park,1921,
Pacific West  Region,Great Basin NP,National Park,1922,
Pacific West  Region,Great Basin NP,National Park,1923,
Pacific West  Region,Great Basin NP,National Park,1924,
Pacific West  Region,Great Basin NP,National Park,1925,
Pacific West  Region,Great Basin NP,National Park,1926,
Pacific West  Region,Great Basin NP,National Park,1927,
Pacific West  Region,Great Basin NP,National Park,1928,
Pacific West  Region,Great Basin NP,National Park,1929,
Pacific West  Region,Great Basin NP,National Park,1930,
Pacific West  Region,Great Basin NP,National Park,1931,
Pacific West  Region,Great Basin NP,National Park,1932,
Pacific West  Region,Great Basin NP,National Park,1933,
Pacific West  Region,Great Basin NP,National Park,1934,1968
Pacific West  Region,Great Basin NP,National Park,1935,2977
Pacific West  Region,Great Basin NP,National Park,1936,2348
Pacific West  Region,Great Basin NP,National Park,1937,2856
Pacific West  Region,Great Basin NP,National Park,1938,3455
Pacific West  Region,Great Basin NP,National Park,1939,3958
Pacific West  Region,Great Basin NP,National Park,1940,4943
Pacific West  Region,Great Basin NP,National Park,1941,4864
Pacific West  Region,Great Basin NP,National Park,1942,1673
Pacific West  Region,Great Basin NP,National Park,1943,1028
Pacific West  Region,Great Basin NP,National Park,1944,872
Pacific West  Region,Great Basin NP,National Park,1945,1318
Pacific West  Region,Great Basin NP,National Park,1946,3546
Pacific West  Region,Great Basin NP,National Park,1947,4751
Pacific West  Region,Great Basin NP,National Park,1948,6103
Pacific West  Region,Great Basin NP,National Park,1949,8464
Pacific West  Region,Great Basin NP,National Park,1950,8350
Pacific West  Region,Great Basin NP,National Park,1951,8038
Pacific West  Region,Great Basin NP,National Park,1952,11721
Pacific West  Region,Great Basin NP,National Park,1953,16693
Pacific West  Region,Great Basin NP,National Park,1954,18400
Pacific West  Region,Great Basin NP,National Park,1955,18400
Pacific West  Region,Great Basin NP,National Park,1956,20300
Pacific West  Region,Great Basin NP,National Park,1957,20800
Pacific West  Region,Great Basin NP,National Park,1958,20300
Pacific West  Region,Great Basin NP,National Park,1959,22200
Pacific West  Region,Great Basin NP,National Park,1960,20700
Pacific West  Region,Great Basin NP,National Park,1961,24300
Pacific West  Region,Great Basin NP,National Park,1962,27300
Pacific West  Region,Great Basin NP,National Park,1963,32500
Pacific West  Region,Great Basin NP,National Park,1964,34800
Pacific West  Region,Great Basin NP,National Park,1965,35600
Pacific West  Region,Great Basin NP,National Park,1966,43300
Pacific West  Region,Great Basin NP,National Park,1967,53800
Pacific West  Region,Great Basin NP,National Park,1968,42400
Pacific West  Region,Great Basin NP,National Park,1969,34700
Pacific West  Region,Great Basin NP,National Park,1970,41200
Pacific West  Region,Great Basin NP,National Park,1971,43500
Pacific West  Region,Great Basin NP,National Park,1972,46949
Pacific West  Region,Great Basin NP,National Park,1973,38500
Pacific West  Region,Great Basin NP,National Park,1974,32100
Pacific West  Region,Great Basin NP,National Park,1975,37900
Pacific West  Region,Great Basin NP,National Park,1976,41800
Pacific West  Region,Great Basin NP,National Park,1977,40300
Pacific West  Region,Great Basin NP,National Park,1978,40266
Pacific West  Region,Great Basin NP,National Park,1979,29947
Pacific West  Region,Great Basin NP,National Park,1980,33383
Pacific West  Region,Great Basin NP,National Park,1981,33367
Pacific West  Region,Great Basin NP,National Park,1982,32264
Pacific West  Region,Great Basin NP,National Park,1983,30335
Pacific West  Region,Great Basin NP,National Park,1984,37676
Pacific West  Region,Great Basin NP,National Park,1985,36343
Pacific West  Region,Great Basin NP,National Park,1986,40359
Pacific West  Region,Great Basin NP,National Park,1987,63532
Pacific West  Region,Great Basin NP,National Park,1988,73559
Pacific West  Region,Great Basin NP,National Park,1989,70259
Pacific West  Region,Great Basin NP,National Park,1990,65026
Pacific West  Region,Great Basin NP,National Park,1991,63864
Pacific West  Region,Great Basin NP,National Park,1992,69144
Pacific West  Region,Great Basin NP,National Park,1993,91915
Pacific West  Region,Great Basin NP,National Park,1994,88024
Pacific West  Region,Great Basin NP,National Park,1995,87829
Pacific West  Region,Great Basin NP,National Park,1996,86635
Pacific West  Region,Great Basin NP,National Park,1997,90760
Pacific West  Region,Great Basin NP,National Park,1998,80363
Pacific West  Region,Great Basin NP,National Park,1999,90119
Pacific West  Region,Great Basin NP,National Park,2000,81045
Pacific West  Region,Great Basin NP,National Park,2001,81712
Pacific West  Region,Great Basin NP,National Park,2002,85777
Pacific West  Region,Great Basin NP,National Park,2003,87020
Pacific West  Region,Great Basin NP,National Park,2004,79879
Pacific West  Region,Great Basin NP,National Park,2005,77741
Pacific West  Region,Great Basin NP,National Park,2006,78524
Pacific West  Region,Great Basin NP,National Park,2007,81364
Pacific West  Region,Great Basin NP,National Park,2008,69235
Pacific West  Region,Great Basin NP,National Park,2009,84974
Pacific West  Region,Great Basin NP,National Park,2010,88870
Pacific West  Region,Great Basin NP,National Park,2011,91451
Pacific West  Region,Great Basin NP,National Park,2012,94850
Pacific West  Region,Great Basin NP,National Park,2013,92893
Pacific West  Region,Great Basin NP,National Park,2014,107526
Pacific West  Region,Great Basin NP,National Park,2015,116123
Pacific West  Region,Great Basin NP,National Park,2016,144846
Pacific West  Region,Great Basin NP,National Park,2017,168028
Pacific West  Region,Great Basin NP,National Park,2018,153094
Pacific West  Region,Great Basin NP,National Park,2019,131802
Pacific West  Region,Great Basin NP,National Park,2020,120248
Pacific West  Region,Haleakala NP,National Park,1904,
Pacific West  Region,Haleakala NP,National Park,1905,
Pacific West  Region,Haleakala NP,National Park,1906,
Pacific West  Region,Haleakala NP,National Park,1907,
Pacific West  Region,Haleakala NP,National Park,1908,
Pacific West  Region,Haleakala NP,National Park,1909,
Pacific West  Region,Haleakala NP,National Park,1910,
Pacific West  Region,Haleakala NP,National Park,1911,
Pacific West  Region,Haleakala NP,National Park,1912,
Pacific West  Region,Haleakala NP,National Park,1913,
Pacific West  Region,Haleakala NP,National Park,1914,
Pacific West  Region,Haleakala NP,National Park,1915,
Pacific West  Region,Haleakala NP,National Park,1916,
Pacific West  Region,Haleakala NP,National Park,1917,
Pacific West  Region,Haleakala NP,National Park,1918,
Pacific West  Region,Haleakala NP,National Park,1919,
Pacific West  Region,Haleakala NP,National Park,1920,
Pacific West  Region,Haleakala NP,National Park,1921,
Pacific West  Region,Haleakala NP,National Park,1922,
Pacific West  Region,Haleakala NP,National Park,1923,
Pacific West  Region,Haleakala NP,National Park,1924,
Pacific West  Region,Haleakala NP,National Park,1925,
Pacific West  Region,Haleakala NP,National Park,1926,
Pacific West  Region,Haleakala NP,National Park,1927,
Pacific West  Region,Haleakala NP,National Park,1928,
Pacific West  Region,Haleakala NP,National Park,1929,
Pacific West  Region,Haleakala NP,National Park,1930,
Pacific West  Region,Haleakala NP,National Park,1931,
Pacific West  Region,Haleakala NP,National Park,1932,
Pacific West  Region,Haleakala NP,National Park,1933,
Pacific West  Region,Haleakala NP,National Park,1934,
Pacific West  Region,Haleakala NP,National Park,1935,
Pacific West  Region,Haleakala NP,National Park,1936,
Pacific West  Region,Haleakala NP,National Park,1937,
Pacific West  Region,Haleakala NP,National Park,1938,
Pacific West  Region,Haleakala NP,National Park,1939,
Pacific West  Region,Haleakala NP,National Park,1940,
Pacific West  Region,Haleakala NP,National Park,1941,
Pacific West  Region,Haleakala NP,National Park,1942,
Pacific West  Region,Haleakala NP,National Park,1943,
Pacific West  Region,Haleakala NP,National Park,1944,
Pacific West  Region,Haleakala NP,National Park,1945,
Pacific West  Region,Haleakala NP,National Park,1946,
Pacific West  Region,Haleakala NP,National Park,1947,
Pacific West  Region,Haleakala NP,National Park,1948,
Pacific West  Region,Haleakala NP,National Park,1949,
Pacific West  Region,Haleakala NP,National Park,1950,
Pacific West  Region,Haleakala NP,National Park,1951,
Pacific West  Region,Haleakala NP,National Park,1952,
Pacific West  Region,Haleakala NP,National Park,1953,
Pacific West  Region,Haleakala NP,National Park,1954,
Pacific West  Region,Haleakala NP,National Park,1955,
Pacific West  Region,Haleakala NP,National Park,1956,
Pacific West  Region,Haleakala NP,National Park,1957,
Pacific West  Region,Haleakala NP,National Park,1958,
Pacific West  Region,Haleakala NP,National Park,1959,
Pacific West  Region,Haleakala NP,National Park,1960,62100
Pacific West  Region,Haleakala NP,National Park,1961,65800
Pacific West  Region,Haleakala NP,National Park,1962,71200
Pacific West  Region,Haleakala NP,National Park,1963,72100
Pacific West  Region,Haleakala NP,National Park,1964,87600
Pacific West  Region,Haleakala NP,National Park,1965,90100
Pacific West  Region,Haleakala NP,National Park,1966,95500
Pacific West  Region,Haleakala NP,National Park,1967,102700
Pacific West  Region,Haleakala NP,National Park,1968,132700
Pacific West  Region,Haleakala NP,National Park,1969,146800
Pacific West  Region,Haleakala NP,National Park,1970,197400
Pacific West  Region,Haleakala NP,National Park,1971,222800
Pacific West  Region,Haleakala NP,National Park,1972,271326
Pacific West  Region,Haleakala NP,National Park,1973,360600
Pacific West  Region,Haleakala NP,National Park,1974,433500
Pacific West  Region,Haleakala NP,National Park,1975,524900
Pacific West  Region,Haleakala NP,National Park,1976,650300
Pacific West  Region,Haleakala NP,National Park,1977,626500
Pacific West  Region,Haleakala NP,National Park,1978,712751
Pacific West  Region,Haleakala NP,National Park,1979,673955
Pacific West  Region,Haleakala NP,National Park,1980,560238
Pacific West  Region,Haleakala NP,National Park,1981,631684
Pacific West  Region,Haleakala NP,National Park,1982,771762
Pacific West  Region,Haleakala NP,National Park,1983,864289
Pacific West  Region,Haleakala NP,National Park,1984,1003821
